m_a_GeV,g_agg_GeV_inv,sqrt_s_GeV,ell_a_m,dtheta_min_rad,dtheta_min_deg,is_resolved,signature
27.873119395129333,1.6945339694151947e-06,91.2,9.463470892002656e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.8541993503627166e-06,91.2,7.903840364749758e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.028909005625913e-06,91.2,6.601245275054444e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.220080463465091e-06,91.2,5.513324810528143e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.429264816998964e-06,91.2,4.6046994468228356e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.6581593091892923e-06,91.2,3.845820394089821e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.908621103630263e-06,91.2,3.2120086608046184e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.1826823528735514e-06,91.2,2.682652485003948e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.482566686547826e-06,91.2,2.240537033139593e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.8107072530510203e-06,91.2,1.8712845681398659e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,4.169766461198885e-06,91.2,1.5628868807633917e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,4.56265758200615e-06,91.2,1.3053147787620487e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,4.9925683858689426e-06,91.2,1.0901919343147725e-07,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,5.462987006931703e-06,91.2,9.10522483145535e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,5.977730244492257e-06,91.2,7.604635167610172e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,6.540974531071987e-06,91.2,6.351350691821405e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,7.157289818414426e-06,91.2,5.304614188766844e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,7.831676656350356e-06,91.2,4.4303854498069154e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,8.569606765373494e-06,91.2,3.700234274422093e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,9.377067432117182e-06,91.2,3.0904159109236536e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.0260610087940301e-05,91.2,2.581098869471368e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.1227403464770842e-05,91.2,2.1557199956284322e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.2285291759493421e-05,91.2,1.800445831237778e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.3442858278804877e-05,91.2,1.5037227459016505e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.4709495080927893e-05,91.2,1.255901209195215e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.6095479179229906e-05,91.2,1.0489219848252252e-08,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.761205592603396e-05,91.2,8.760540416668001e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,1.927153025316691e-05,91.2,7.316756584605452e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.108736650953627e-05,91.2,6.110916036242499e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.3074297705779573e-05,91.2,5.1038044480769865e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.5248445052357275e-05,91.2,4.262670226480042e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,2.7627448760974847e-05,91.2,3.560159415309425e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.0230611170608592e-05,91.2,2.973426136434377e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.307905335940545e-05,91.2,2.4833896344112453e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.619588651314594e-05,91.2,2.074113764163233e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,3.960639944069097e-05,91.2,1.7322887424031843e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,4.333826375784011e-05,91.2,1.446798309188907e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,4.742175840438755e-05,91.2,1.2083582235649541e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,5.189001531602136e-05,91.2,1.0092143370527052e-09,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,5.6779288244355975e-05,91.2,8.428904262412064e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,6.212924690620147e-05,91.2,7.039775839133532e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,6.798329884868617e-05,91.2,5.879583196388836e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,7.438894164172547e-05,91.2,4.91059649528739e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,8.139814825539271e-05,91.2,4.1013039758225357e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,8.9067788749e-05,91.2,3.425387184273894e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,9.746009169331356e-05,91.2,2.8608650886050536e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00010664314906971048,91.2,2.389379248213115e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00011669146874283843,91.2,1.995596791519885e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00012768657898933362,91.2,1.6667117860434526e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0001397176899875119,91.2,1.3920287853441734e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00015288241763511528,91.2,1.1626150096572632e-10,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0001672875755678967,91.2,9.710098490141184e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.000183050041805179,91.2,8.109822418002143e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00020029770705403224,91.2,6.773280386219188e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00021917051236624096,91.2,5.6570076168996376e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00023982158456722815,91.2,4.724702559600352e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00026241847866937453,91.2,3.946046353200456e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.000287144537350201,91.2,3.2957168467603625e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0003142003785257203,91.2,2.752565115006963e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00034380552308855135,91.2,2.2989276884635856e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00037620017601766256,91.2,1.920052131726292e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00041164717531099306,91.2,1.6036172895070412e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0004504341245538483,91.2,1.3393325986903444e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0004928757264259383,91.2,1.1186034359021305e-11,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0005393163360802511,91.2,9.342516175859489e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0005901327551109009,91.2,7.802819631588652e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0006457372887791818,91.2,6.516873298054932e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0007065810913029695,91.2,5.442857785789233e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00077315782635192,91.2,4.545845763975277e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.000846007672448331,91.2,3.7966661123877635e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0009257217057719612,91.2,3.170955267155445e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0010129466959292726,91.2,2.648364909806923e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0011083903535981105,91.2,2.211900233391971e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.001212827072625273,91.2,1.8473672658788402e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0013271042131661687,91.2,1.5429112776063771e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0014521489768455655,91.2,1.2886312616524847e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0015889759297219475,91.2,1.0762579498960068e-12,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0017386952340939068,91.2,8.988848937507244e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0019025216559384005,91.2,7.507438642300634e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0020817844210638168,91.2,6.270172672802595e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0022779379999469094,91.2,5.236814740681331e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.002492573908757802,91.2,4.373759712738388e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0027274336223220073,91.2,3.6529407611399527e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0029844227037904665,91.2,3.0509166211243924e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0032656262656603936,91.2,2.5481092735126405e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0035733258875917527,91.2,2.128167261210902e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.003910018128284258,91.2,1.777433934552753e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0042784347816132405,91.2,1.4845033326478673e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.004681565041374952,91.2,1.239849257855624e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.005122679754477871,91.2,1.0355154807656968e-13,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.005605357959361034,91.2,8.648570010518788e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.00613351592496231,91.2,7.22323949918519e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.006711438925847782,91.2,6.032811065775157e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.007343816011313532,91.2,5.038571593735029e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.008035778050563503,91.2,4.2081880948034366e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.008792939362647292,91.2,3.5146562298062e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.009621443268927802,91.2,2.935422118837723e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.010528011937674229,91.2,2.45164888181307e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.011520000925200337,91.2,2.047604057053023e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.012605458856074806,91.2,1.7101479765566445e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.013793192726625712,91.2,1.4283064597605713e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.015092839361587698,91.2,1.1929139296480126e-14,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.01651494360366395,91.2,9.963153452283651e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.018071043870403283,91.2,8.321172571355684e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.01977376577256911,91.2,6.94979890592888e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.02163692455358423,91.2,5.804434942151557e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.023675637181205963,91.2,4.847833074555273e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.025906445000902348,91.2,4.0488843019128635e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.02834744794609123,91.2,3.3816065524864036e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.03101845139417473,91.2,2.8242997386753004e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0339411268599031,91.2,2.3588400631694746e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.03713918782987275,91.2,1.9700906272162072e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.04063858216481469,91.2,1.645409173791143e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.04446770263075118,91.2,1.3742369573229445e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.04865761726719257,91.2,1.1477553698822083e-15,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.05324232146149455,91.2,9.585991572076935e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.05825901377461091,91.2,8.006168982625714e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.06374839775619046,91.2,6.686709590385125e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.06975501219782895,91.2,5.584704150409344e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.07632759250402892,91.2,4.664315090406541e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.08351946611289428,91.2,3.8956110613306967e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.0913889851748525,91.2,3.2535935602582594e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
27.873119395129333,0.1,91.2,2.717383971011201e-16,1.1180692493543258,64.06064919136291,True,prompt_resolved
29.308294518405837,1e-08,91.2,0.021987643397285806,1.1651243461140668,66.75670764027579,True,displaced_resolved
29.308294518405837,1.0942237711543928e-08,91.2,0.018363962376220122,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.1973256613593385e-08,91.2,0.015337483333791853,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.3101422004725428e-08,91.2,0.012809784195537062,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.4335887393495772e-08,91.2,0.010698663370326489,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.5686668766555662e-08,91.2,0.008935466528112447,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.7164725854590364e-08,91.2,0.00746285393897587,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.8782051055441137e-08,91.2,0.006232935766617761,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.0551766735899143e-08,91.2,0.005205714675438777,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.248823170164092e-08,91.2,0.004347785104287063,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.4607157699163296e-08,91.2,0.0036312469068364907,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.6925736894969312e-08,91.2,0.0030327980298308185,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.946278136632423e-08,91.2,0.002532976722797081,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.2238875735356674e-08,91.2,0.0021155286356440033,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.527654418491975e-08,91.2,0.0017668782219552722,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.860043321131745e-08,91.2,0.0014756872578420399,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.2237511596681054e-08,91.2,0.0012324861192456785,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.621728922349764e-08,91.2,0.0010293658267095224,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.0572056506668873e-08,91.2,0.0008597208428163717,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.533714638576026e-08,91.2,0.0007180342579815071,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.055122100314914e-08,91.2,0.0005996983787738381,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.625658539406892e-08,91.2,0.0005008648842395911,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,7.249953073371101e-08,91.2,0.0004183196772638732,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,7.933070992636506e-08,91.2,0.0003493783610959686,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,8.68055485839824e-08,91.2,0.0002917989419013324,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,9.498469472869089e-08,91.2,0.0002437089183990678,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.0393451086797692e-07,91.2,0.0002035443875164102,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.1372761243504492e-07,91.2,0.0001699991857564661,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.244434569630598e-07,91.2,0.00014198241234006823,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.3616898877360868e-07,91.2,0.00011858295276063281,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.4899934441013796e-07,91.2,9.903984904658637e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.6303862453999334e-07,91.2,8.271755316272518e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.7840073858797664e-07,91.2,6.908525878315743e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.952103289544644e-07,91.2,5.769963929840461e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.136037823168436e-07,91.2,4.819043069109316e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.3373033621957811e-07,91.2,4.024839043070544e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.557532899313709e-07,91.2,3.3615240806758346e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.7985132939384746e-07,91.2,2.807526965436829e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.0621997701190533e-07,91.2,2.3448315325083857e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.350731780487785e-07,91.2,1.9583907771977974e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.6664503649722095e-07,91.2,1.6356375215197648e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.011917145110291e-07,91.2,1.366075725515481e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.389935108081548e-07,91.2,1.1409391526483745e-05,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.803571349088049e-07,91.2,9.52906288964904e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.256181956608318e-07,91.2,7.958622450996796e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.751439242433617e-07,91.2,6.646998981013481e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.293361537421076e-07,91.2,5.551538061471972e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.886345794714897e-07,91.2,4.6366149499955014e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,7.535203264966113e-07,91.2,3.872476051946891e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,8.245198533006114e-07,91.2,3.2342713239357227e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,9.022092232702599e-07,91.2,2.701246142393558e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,9.872187786570593e-07,91.2,2.256066356522247e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.080238254936561e-06,91.2,1.8842545761200033e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.1820223770619243e-06,91.2,1.5737193621832024e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.2933969830175757e-06,91.2,1.3143620094106587e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.4152657243572029e-06,91.2,1.0977481330504934e-06,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.5486173980916918e-06,91.2,9.168333799880348e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.6945339694151947e-06,91.2,7.657343441108082e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.8541993503627166e-06,91.2,6.395372360444186e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.028909005625913e-06,91.2,5.341380851374599e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.220080463465091e-06,91.2,4.461092770124441e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.429264816998964e-06,91.2,3.7258808644088517e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.6581593091892923e-06,91.2,3.111835805956757e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.908621103630263e-06,91.2,2.598988651444959e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.1826823528735514e-06,91.2,2.170661446021545e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.482566686547826e-06,91.2,1.8129248508356286e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.8107072530510203e-06,91.2,1.5141451564458993e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.169766461198885e-06,91.2,1.26460595083786e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.56265758200615e-06,91.2,1.0561921385716688e-07,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.9925683858689426e-06,91.2,8.821260352614203e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.462987006931703e-06,91.2,7.367469550931813e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.977730244492257e-06,91.2,6.153271234968287e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.540974531071987e-06,91.2,5.1391792839238e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,7.157289818414426e-06,91.2,4.292215100517611e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,7.831676656350356e-06,91.2,3.584835136369345e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,8.569606765373494e-06,91.2,2.9940351669231287e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,9.377067432117182e-06,91.2,2.5006021866464954e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.0260610087940301e-05,91.2,2.088489595894509e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.1227403464770842e-05,91.2,1.744295360314433e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.2285291759493421e-05,91.2,1.456826172366603e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.3442858278804877e-05,91.2,1.2167334413534974e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.4709495080927893e-05,91.2,1.0162092742354885e-08,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.6095479179229906e-05,91.2,8.487325604311963e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.761205592603396e-05,91.2,7.0885690319843146e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,1.927153025316691e-05,91.2,5.920335010557269e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.108736650953627e-05,91.2,4.944632192912183e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.3074297705779573e-05,91.2,4.129730408766561e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.5248445052357275e-05,91.2,3.4491287893036718e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,2.7627448760974847e-05,91.2,2.8806939503725546e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.0230611170608592e-05,91.2,2.4059402076976064e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.307905335940545e-05,91.2,2.009428416464496e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.619588651314594e-05,91.2,1.6782638853519364e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,3.960639944069097e-05,91.2,1.4016770370114507e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.333826375784011e-05,91.2,1.1706731779389967e-09,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,4.742175840438755e-05,91.2,9.777399881415013e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.189001531602136e-05,91.2,8.166032180680591e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,5.6779288244355975e-05,91.2,6.820226479911584e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.212924690620147e-05,91.2,5.696216743712386e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,6.798329884868617e-05,91.2,4.757449812981865e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,7.438894164172547e-05,91.2,3.9733966843913327e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,8.139814825539271e-05,91.2,3.3185596973510913e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,8.9067788749e-05,91.2,2.771643341865317e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,9.746009169331356e-05,91.2,2.3148617216794897e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00010664314906971048,91.2,1.9333601511984584e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
29.308294518405837,0.00011669146874283843,91.2,1.6147320763204016e-10,1.1651243461140668,66.75670764027579,True,prompt_resolved
