m_a_GeV,published_g_agg_GeV_inv,closure_g_agg_GeV_inv,three_event_prompt_g_agg_GeV_inv,effective_signal_events,prompt_probability_at_closure,invisible_probability_at_closure,sigma_pb_at_closure,recoil_energy_GeV,delta_theta_min_deg,resolved_pass,recoil_energy_pass,log10_ratio_closure_to_published
1.1973847559023376,0.0011194046310634951,0.0011193114014555763,0.00017973038280705487,116.35367672587859,1.0,0.0,0.2854060550569204,5.222243371754853,25.609633929556377,True,True,-3.617171959683369e-05
1.2130783141827521,0.0011266772252290496,0.0011267651195756305,0.0001798227138511249,117.7874306085792,1.0,0.0,0.28892293609705233,5.220455623991472,25.936632946877186,True,True,3.387886077313081e-05
1.228977560543198,0.0012695735525559966,0.0012695773497704093,0.00017991756327538261,149.38000340487258,1.0,0.0,0.3664169339226178,5.218620706790231,26.2675791002477,True,True,1.2989454580856714e-06
1.2450851908405052,0.0015118386382706782,0.0015117911671150902,0.0001800150020302461,211.5862603606859,1.0,0.0,0.5190037955043381,5.216737375593085,26.60251103302642,True,True,-1.363689489134178e-05
1.261403936264829,0.0016063750312366825,0.0016063699108523379,0.0001801151031871256,238.62289690427315,1.0,0.0,0.5853224544484745,5.214804353004518,26.941467400032973,True,True,-1.3843331519583294e-06
1.2779365638027487,0.0017059111208794573,0.0017057173327383612,0.00018021794200765145,268.7443409915377,1.0,0.0,0.6592078938878888,5.212820327925144,27.284486849698713,True,True,-4.9337799570514926e-05
1.2946858767064342,0.0017282688586738395,0.0017286357855365627,0.00018032359602565087,275.6913464217266,1.0,0.0,0.6762483301725432,5.210783954662424,27.631608005376755,True,True,9.219479779873218e-05
1.3116547149689608,0.0016816571273061594,0.0016821506673922913,0.00018043214510833744,260.74933798519896,1.0,0.0,0.6395968052392423,5.208693852017944,27.98286944578288,True,True,0.00012743994343616111
1.3288459558058574,0.001573412221999057,0.0015733742749200793,0.0001805436715420143,227.83519079425722,1.0,0.0,0.5588610934016628,5.206548602350587,28.33830968453883,True,True,-1.0474308963340131e-05
1.3462625141429616,0.0015959970632748045,0.0015962950146866627,0.00018065826011319608,234.2242854990119,1.0,0.0,0.5745330203244169,5.204346750615004,28.69796714878798,True,True,8.106943303483579e-05
1.3639073431106714,0.001687935693468327,0.0016878723752412129,0.0001807759981930873,261.52844334316427,1.0,0.0,0.6415078869784413,5.202086803374707,29.06188015685363,True,True,-1.629165881657332e-05
1.3817834345446751,0.0016990354817187658,0.0016989779715762495,0.00018089697582547324,264.6269904127828,1.0,0.0,0.6491083695823919,5.199767227789127,29.430086894908904,True,True,-1.4700552481001313e-05
1.399893819493243,0.0014443089806435278,0.0014442171461402362,0.00018102128581813396,190.95320733893288,1.0,0.0,0.4683926038359624,5.197386450573942,29.80262539262698,True,True,-2.7614926291648138e-05
1.4182415687311671,0.00131565050468463,0.0013155356327590204,0.00018114902383792276,158.21748997852575,1.0,0.0,0.388094565868645,5.194942856933978,30.179533497779513,True,True,-3.792072536382561e-05
1.43682979328044,0.0013169505991314434,0.0013170868578581845,0.0001812802885096702,158.36124955673512,1.0,0.0,0.38844719635913183,5.192434789467944,30.560848849751075,True,True,4.493209694542767e-05
1.4556616449377544,0.0013636347355606019,0.0013634194090029834,0.00018141518151908916,169.4466330105849,1.0,0.0,0.415638735547343,5.189860547044287,30.946608851935974,True,True,-6.858326312418095e-05
1.4747403168089184,0.0015669274760344608,0.0015664732725473344,0.00018155380771987014,223.33485642694433,1.0,0.0,0.5478221411687378,5.1872183836473695,31.336850642984317,True,True,-0.00012590669711884053
1.4940690438502748,0.0016253619543546627,0.001625177467240843,0.00018169627524367536,240.0108033125348,1.0,0.0,0.5887268753990947,5.18450650719321,31.731611066862797,True,True,-4.9297501250319435e-05
1.5136511034172166,0.0016846370842445448,0.0016844784139460338,0.0001818426956225904,257.4307567242664,1.0,0.0,0.631456596759168,5.181723078313981,32.13092664169586,True,True,-4.0906662400408055e-05
1.53348981581989,0.001732428731204367,0.001732451661089776,0.00018199318389978337,271.85245573629174,1.0,0.0,0.6668318452182821,5.17886620911043,32.53483352735189,True,True,5.748148031993099e-06
1.5535885448861837,0.0015553681567900468,0.0015553309912945165,0.0001821478587629014,218.73524445559622,1.0,0.0,0.5365396690800052,5.175933961871382,32.94336749173923,True,True,-1.037758321096428e-05
1.573950698532095,0.0014807399168250007,0.0014808790725200315,0.00018230684267332164,197.94954450821484,1.0,0.0,0.485554047045158,5.1729243477594675,33.356563875775834,True,True,4.081183348643963e-05
1.5945797293395718,0.0012487399104900547,0.0012486233243101245,0.00018247026200314225,140.47529411001125,1.0,0.0,0.3445744101380995,5.169835325462162,33.77445755699672,True,True,-4.0548954946653754e-05
1.6154791351419278,0.0014777246281644403,0.0014777301225356735,0.00018263824717752565,196.39392332100834,1.0,0.0,0.4817382354469321,5.166664799807235,34.197082911762344,True,True,1.6147600347981893e-06
1.6366524596169314,0.001291149554140121,0.001291009896584308,0.00018281093282406253,149.6153208435774,1.0,0.0,0.3669941483584681,5.163410620341676,34.62447377603164,True,True,-4.6978125915368074e-05
1.6581032928876678,0.0018016870034224006,0.0018016490870724382,0.00018298845792799726,290.81330500698346,1.0,0.0,0.7133412581029839,5.160070579873113,35.05666340466236,True,True,-9.139786658565366e-06
1.6798352721312735,0.0018318521743706634,0.0018317555885759998,0.0001831709659943547,300.01504470193044,1.0,0.0,0.7359123731723078,5.156642412972762,35.49368442920217,True,True,-2.2899109498881834e-05
1.7018520821956553,0.002083335403613493,0.0020840212767506113,0.00018335860521729832,387.5457320643357,1.0,0.0,0.950617992108036,5.153123794438861,35.935568814133255,True,True,0.0001429543685709499
1.7241574562242858,0.002079867508497613,0.0020810635609052304,0.0001835515288170554,385.63454678931004,1.0,0.0,0.9459300109012396,5.149512337719575,36.38234781153336,True,True,0.0002496743956282031
1.7467551762891917,0.0020724075636275306,0.0020726356574321714,0.00018374989487159583,381.69193990301534,1.0,0.0,0.9362591185862663,5.145805593294278,36.83405191411677,True,True,4.779679030052879e-05
1.7696490740322375,0.0020234748398992326,0.002023271120027547,0.00018395386550318924,362.92056756258944,1.0,0.0,0.8902144771233703,5.142001047012139,37.290710806618165,True,True,-4.3726202276078314e-05
1.7928430313148138,0.0019529817340821491,0.0019530392800047546,0.00018416361155428304,337.3926079690879,1.0,0.0,0.8275964795978484,5.1380961183868585,37.75235331548332,True,True,1.2796590983640986e-05
1.8163409808760396,0.0018813618842061443,0.0018814594438827362,0.00018437930650769588,312.38244663205717,1.0,0.0,0.7662485988561099,5.134088158846422,38.2190073568304,True,True,2.2520138755110583e-05
1.8401469069995955,0.0016620852979943698,0.001661564330135415,0.0001846011307147162,243.0450952086191,1.0,0.0,0.5961697453340691,5.129974449936665,38.69069988264696,True,True,-0.00013614760492868384
1.8642648461892923,0.0015425320245364385,0.0015426787337771807,0.00018482927063126955,208.99251891684077,1.0,0.0,0.5126415599455688,5.125752201477448,39.16745682518714,True,True,4.130350808279374e-05
1.8886988878534954,0.0016512516186191221,0.0016510131909988784,0.0001850639190858455,238.7694895193181,1.0,0.0,0.5856820341795447,5.121418549670179,39.64930303953569,True,True,-6.271320197187803e-05
1.9134531749985209,0.0016768078352090124,0.0016773859489933138,0.00018530527543852017,245.81687275640368,1.0,0.0,0.6029686890229039,5.116970555155391,40.136262244305364,True,True,0.00014970609635195148
1.9385319049311183,0.0017397625799947297,0.001740063503524229,0.00018555354598106516,263.8231700470194,1.0,0.0,0.6471366639582146,5.112405201019099,40.62835696043568,True,True,7.511262087561051e-05
1.9639393299701589,0.0016020283085364467,0.0016018254503046782,0.0001858089441463746,222.9556092135751,1.0,0.0,0.5468918788173712,5.107719390746521,41.12560844806217,True,True,-5.499639959557069e-05
1.9896797581676589,0.001674379659039318,0.0016747245196534984,0.0001860716908060011,243.0230149556849,1.0,0.0,0.596115584283866,5.102909946121829,41.6280366414267,True,True,8.94394765301515e-05
2.01575755403924,0.0018692590293261074,0.001869345648064388,0.0001863420145790744,301.91097758220883,1.0,0.0,0.7405629415025701,5.097973605072483,42.13566008180064,True,True,2.0124106888870506e-05
2.04217713930418,0.0022758533193642447,0.002275826205573782,0.00018662015215517632,446.15150685061434,1.0,0.0,1.0943731657223847,5.092907019456683,42.64849584839499,True,True,-5.174076741153619e-06
2.0689429936351456,0.0026132930430684004,0.0026133588239503616,0.00018690634863266495,586.5043483520665,1.0,0.0,1.4386472095147602,5.087706752792441,43.1665594872327,True,True,1.0931768473895849e-05
2.0960596554177644,0.0027997403910180007,0.0027991823566715945,0.00018720085822432532,670.7612566702142,1.0,0.0,1.6453225161282459,5.082369277926747,43.68986493796129,True,True,-8.657066692308904e-05
2.1235317225201515,0.0022804462504462542,0.0022803991949092817,0.00018750394299675845,443.73348582084236,1.0,0.0,1.0884419578448579,5.076890974643223,44.218424458585915,True,True,-8.96147887306071e-06
2.1513638530725103,0.0018402187255488435,0.0018401258614026378,0.0001878158762151702,287.9729607168395,1.0,0.0,0.7063741258082111,5.071268127206664,44.75224854810504,True,True,-2.191663596683657e-05
2.179560766256968,0.0016100169191589741,0.0016097299428059026,0.00018813694024713662,219.62367104660873,1.0,0.0,0.5387189069467956,5.065496921842786,45.29134586703507,True,True,-7.741741959776165e-05
2.208127243107746,0.001638219826392766,0.001639010618634633,0.00018846742790480937,226.88834229158087,1.0,0.0,0.5565385515168063,5.059573444151484,45.835723155811664,True,True,0.00020958960280708806
2.2370681273218325,0.0016683632934828745,0.001669856923842851,0.0001888076428555521,234.66084883202606,1.0,0.0,0.5756038745349831,5.053493676451834,46.385385151060184,True,True,0.00038863551497392296
2.266388326080273,0.0018883465371192284,0.0018886418311705685,0.00018915790008788773,299.0690668466959,1.0,0.0,0.7335919668444899,5.047253495057045,46.94033449973067,True,True,6.790837820622478e-05
2.2960928108802214,0.0016335763737574558,0.0016340492755446763,0.00018951852641346174,223.0222589795417,1.0,0.0,0.5470553652699843,5.040848667477513,47.50057167109634,True,True,0.00012570512056650601
2.3261866183779083,0.002035950931769572,0.002035320568689919,0.0001898898609997763,344.6540170003905,1.0,0.0,0.8454081222044855,5.034274849550074,48.06609486661995,True,True,-0.0001344853612663665
2.356674851242642,0.0018771165500075058,0.0018774293749000766,0.00019027225593321346,292.07711984900857,1.0,0.0,0.7164412925731016,5.027527582491516,48.63689992769538,True,True,7.236993643283615e-05
2.3875626790220204,0.0015659494904360352,0.0015662305484640709,0.00019066607681257183,202.43508042365295,1.0,0.0,0.4965566995652955,5.020602289874348,49.21298024127795,True,True,7.794057141172138e-05
2.418855339018463,0.0014772534209848839,0.0014774698969044512,0.00019107170338104006,179.376599187988,1.0,0.0,0.4399961307951934,5.013494274522773,49.79432664342126,True,True,6.363661662132063e-05
2.450558137177247,0.0017994048245517725,0.0017994373071463122,0.0001914895301817248,264.9138279403206,1.0,0.0,0.6498119585940686,5.006198715326767,50.38092732074452,True,True,7.839750147802047e-06
2.482676448986181,0.0026063612463142695,0.0026059457270272528,0.00019191996726443112,553.1101983488483,1.0,0.0,1.3567340901131058,4.998710663972088,50.97276770985986,True,True,-6.92429416689963e-05
2.5152157203870553,0.0024855930080588218,0.0024866863674186937,0.00019236344092443715,501.32366698955013,1.0,0.0,1.2297059631499392,4.9910250415840185,51.56983039479534,True,True,0.0001909948772085022
2.5481814686990614,0.00219562328820805,0.0021943463626908806,0.00019282039448622107,388.5310025132969,1.0,0.0,0.9530347802360959,4.9831366352825475,52.172095002456516,True,True,-0.00025264945575861057
2.581579283554291,0.00248412086623417,0.002483206685926322,0.00019329128913292895,495.1336326674,1.0,0.0,1.2145223151016047,4.97504009464666,52.77953809617594,True,True,-0.00015985395103357942
2.615414827845515,0.001824878134166157,0.0018247537125815904,0.0001937766047847543,266.027836238571,1.0,0.0,0.6525445298607541,4.966729928085341,53.39213306740787,True,True,-2.9611538860297354e-05
2.649693838686373,0.0021452705987924183,0.002145135485946548,0.0001942768410720348,365.75362832457114,1.0,0.0,0.8971637431809724,4.95820049911283,54.00985002563294,True,True,-2.7353477622480483e-05
2.68442212838415,0.0022180462183855076,0.0022185146747940184,0.00019479251844259756,389.1359213113295,1.0,0.0,0.9545185965100038,4.949446022525592,54.6326556865466,True,True,9.1714298026392e-05
2.7196055854253114,0.00261840618693221,0.002618404106562315,0.00019532417749380067,539.1164592902857,1.0,0.0,1.3224085924352151,4.940460560478424,55.260513258612754,True,True,-3.4505476236540477e-07
2.7552501754739365,0.0025750112666187404,0.002578612584275512,0.0001958723850173037,519.9325725367231,1.0,0.0,1.2753520868481036,4.931238018457035,55.893382328074395,True,True,0.0006069642200309703
2.7913619423832605,0.002448901431374709,0.0024506693078065194,0.00019643772878242716,466.9182710093154,1.0,0.0,1.1453123400575411,4.921772141144346,56.531218742522015,True,True,0.00031340664446464925
2.8279470092204537,0.002058533575932982,0.0020586108910789092,0.00019702082279560797,327.5258098549498,1.0,0.0,0.8033940306074147,4.912056508177746,57.17397449313065,True,True,1.6311082361507622e-05
2.865011579304845,0.0018186333074347617,0.001818858459172798,0.00019762230763686715,254.12484693168616,1.0,0.0,0.6233474703685642,4.902084529794384,57.821597595687216,True,True,5.376350728404481e-05
2.9025619372597533,0.0019611784781489007,0.0019619521361060777,0.00019824285188019974,293.8346425248518,1.0,0.0,0.7207523519891291,4.891849442361575,58.47403197054098,True,True,0.00017128942116646174
2.9406044500780917,0.002157191638445005,0.002157257304330931,0.0001988831536048736,352.9629782586343,1.0,0.0,0.8657893243757814,4.881344303789269,59.13121732162028,True,True,1.321991859795489e-05
2.9791455682019565,0.0023069933272031667,0.0023069012513753434,0.00019954394200494255,400.96103343120154,1.0,0.0,0.9835246294918844,4.870561988821486,59.79308901467244,True,True,-1.733373975699723e-05
3.018191826616347,0.0024148283000553486,0.002414906396051784,0.00020022597910474707,436.39624591920216,1.0,0.0,1.0704443082270259,4.859495184203511,60.45957795489408,True,True,1.4044937226384105e-05
3.05774984595724,0.002642284473604318,0.002641675887479733,0.00020093006158876926,518.5498153762469,1.0,0.0,1.2719602965967234,4.848136383721573,61.13061046413329,True,True,-0.0001000407189976377
3.097826333634166,0.0025810723769745395,0.0025853272201613563,0.00020165702275489996,493.08931316236493,1.0,0.0,1.2095077665087133,4.836477883111659,61.806108157857366,True,True,0.0007153358157557533
3.1384280849675146,0.002367558819988197,0.0023689912553656466,0.00020240773460095978,410.9547092132685,1.0,0.0,1.0080382989909453,4.824511774833986,62.4859878220938,True,True,0.0002626801318165371
3.179561984340746,0.002601259470167269,0.0025981903843050208,0.0002031831100551936,490.5553196605674,1.0,0.0,1.2032920876467903,4.8122299427096005,63.170161290566014,True,True,-0.0005127031692081461
3.221235006367686,0.0027816375638529582,0.0027787997402195464,0.00020398410536243494,556.7280428547439,1.0,0.0,1.3656083668491834,4.799624056415472,63.8585353222593,True,True,-0.0004432929225573955
3.263454217075148,0.0026068272629277372,0.002606637360272372,0.0002048117226387189,485.92905234854067,1.0,0.0,1.1919442322085076,4.786685565834331,64.5510114796677,True,True,-3.16387206286326e-05
3.3062267751010235,0.0030010752640863983,0.0030000077397776027,0.00020566701260832306,638.3174620915561,1.0,0.0,1.5657405408861031,4.773405695255439,65.24748600798651,True,True,-0.00015451208430189835
3.3495599329081096,0.0029418701437717307,0.002944890474483829,0.00020655107753854784,609.8241502359733,1.0,0.0,1.495848776730281,4.759775437422336,65.9478497155313,True,True,0.00044564851943158876
3.393461038013813,0.0028121216967765504,0.0028121155564592424,0.00020746507438902168,551.1852514530156,1.0,0.0,1.3520123527651342,4.745785547423545,66.65198785567847,True,True,-9.482906939891312e-07
3.4379375342359912,0.002685818888632203,0.0026863211248221632,0.0002084102181939552,498.4241681808213,1.0,0.0,1.222593729649741,4.731426536422087,67.35978001063923,True,True,8.12035449564443e-05
3.482996962955124,0.0023541726816380527,0.002353477515244974,0.0002093877856975882,378.9995315670661,1.0,0.0,0.9296548611237838,4.716688665219536,68.07109997739329,True,True,-0.0001282622616748461
3.5286469643930074,0.0023109078391586463,0.002313095181996421,0.00021039911926509414,362.5938449079729,1.0,0.0,0.8894130532224309,4.701561937650284,68.78581565612531,True,True,0.000410878189735661
3.574895278908235,0.0025797375103626505,0.002577191197817831,0.0002114456310934613,445.6737972492833,1.0,0.0,1.093201383022154,4.686036093801494,69.50378894152213,True,True,-0.0004288791410019569
3.62174974830863,0.0026350483542575973,0.002637626542476409,0.0002125288077493781,462.074765483313,1.0,0.0,1.1334316170329588,4.670100603054177,70.22487561730483,True,True,0.0004247153590556208
3.6692183171809,0.002266509059279489,0.002266962687191504,0.00021365021506395296,337.75620001078795,1.0,0.0,0.8284883412408846,4.653744656940651,70.94892525438534,True,True,8.691268445041575e-05
3.717309034237716,0.002333041488439249,0.002335871622207771,0.00021481150341723138,354.7350703732713,1.0,0.0,0.8701361218658976,4.636957161813547,71.67578111305248,True,True,0.0005265086756292639
3.7660300536824276,0.0024815644491949476,0.002481249095678182,0.00021601441344897248,395.81889848703656,1.0,0.0,0.9709113928733074,4.619726731321395,72.40528004960684,True,True,-5.519300337445075e-05
3.8153896365916986,0.0027577086586986236,0.002758173926233094,0.00021726078223608224,483.5060071465053,1.0,0.0,1.1860007004384507,4.602041678685665,73.13725242788037,True,True,7.326592624017601e-05
3.865396152316226,0.002968109034534729,0.002967213921200786,0.00021855254998149706,552.977186236517,1.0,0.0,1.3564078222744074,4.583890008774051,73.8715220360879,True,True,-0.0001309929678488517
3.9160580798998548,0.0030598053779819527,0.003060476201747791,0.00021989176726427235,581.1407488617575,1.0,0.0,1.425490738530985,4.565259409964606,74.60790600947472,True,True,9.520315600011113e-05
3.96738400951726,0.0033077726069283943,0.0033044016906891164,0.0002212806029061964,668.990936209237,1.0,0.0,1.6409800648046404,4.546137245795215,75.34621475923431,True,True,-0.0004428106043825443
4.019382643930491,0.0032686285586668584,0.0032685546712711917,0.0002227213525165375,646.1138506387849,1.0,0.0,1.584864444502406,4.526510546392738,76.08625190818488,True,True,-9.817343982232117e-06
4.07206279996461,0.003378377244098506,0.0033778365856635445,0.00022421644778361643,680.8690440062661,1.0,0.0,1.6701160919875908,4.506365999676011,76.827814233703,True,True,-6.95078578966876e-05
4.125433410002644,0.0034849415758173505,0.0034858208752137367,0.00022576846658991706,715.1626427232972,1.0,0.0,1.7542354855386357,4.485689942326747,77.57069161842367,True,True,0.00010956473714298501
4.17950352350017,0.0029432754524148573,0.002940887194897106,0.00022738014403652398,501.8488259456268,1.0,0.0,1.230994135118723,4.464468350522196,78.31466700922535,True,True,-0.00035254196066551176
4.234282308519708,0.002745159851826718,0.002745317924366428,0.00022905438447297233,430.95242294330967,1.0,0.0,1.0570910555627955,4.4426868304233,79.0595163850253,True,True,2.500694276668088e-05
4.289779053285266,0.0024889337698388706,0.002490475206122485,0.00023079427464030164,349.3298014128645,1.0,0.0,0.8568774390461905,4.42033060841186,79.80500873391871,True,True,0.0002688822295155186
4.346003167757227,0.0025391292153170305,0.0025435087862722265,0.00023260309804842272,358.72095624378267,1.0,0.0,0.8799131739526557,4.39738452107014,80.55090604019765,True,True,0.0007484396760457548
4.402964185227893,0.0026283015914034865,0.002628155633422516,0.0002344843507241074,376.8735735264232,1.0,0.0,0.924440059851131,4.373833004896053,81.29696328179138,True,True,-2.4118429212056693e-05
4.460671763937947,0.0027764556332504674,0.002776325638954496,0.0002364417584832763,413.6315902553441,1.0,0.0,1.0146044692651766,4.3496600857470105,82.042928438669,True,True,-2.033424428659485e-05
4.519135688714076,0.0032236854602498764,0.0032243856868930908,0.00023847929590113692,548.4207280703407,1.0,0.0,1.3452312029644196,4.324849368005234,82.78854251274562,True,True,9.432419757337545e-05
4.578365872628093,0.00384719644907237,0.0038531211466234475,0.0002406012071765381,769.3978652964419,1.0,0.0,1.8872700514902307,4.299384023457202,83.5335395598303,True,True,0.0006683007367281636
4.638372358677769,0.003466174024639149,0.003460883820521144,0.0002428120301131136,609.473598602993,1.0,0.0,1.4949889022404768,4.27324677987968,84.27764673414852,True,True,-0.0006633427797524607
4.699165321489725,0.0034629981035178355,0.00346488625867397,0.0002451166174699842,599.451031213271,1.0,0.0,1.470404363953771,4.246419909324593,85.02058434596542,True,True,0.00023672894717042254
4.7607550690446185,0.0028571896155179504,0.00285301360183363,0.00024752017096963807,398.57288241013134,1.0,0.0,0.9776666902397209,4.2188852160948,85.76206593282394,True,True,-0.000635220833217149
4.823152044424955,0.002843095047089832,0.0028188195889794192,0.0002500282682909262,381.30946996007475,1.0,0.0,0.9353209510841571,4.190624024402617,86.50179834490241,True,True,-0.0037240978652341265
4.886366827585814,0.002836271641212185,0.0028138072612244667,0.0002526468984218668,372.11913683843784,1.0,0.0,0.9127778154071607,4.161617165702691,87.23948184497709,True,True,-0.0034534766136130285
4.950410137148755,0.002834430348348127,0.0028332770243844905,0.0002553824998516702,369.2470776161928,1.0,0.0,0.9057328889772992,4.131844965690682,87.97481022345922,True,True,-0.00017674950636212782
5.0152928322192745,0.0033423422672710806,0.0033230342445769562,0.0002582420029262516,496.7491417385014,1.0,0.0,1.2184850267489233,4.101287230958883,88.70747092895364,True,True,-0.0025161042747645296
5.081025914228044,0.003245403695948844,0.0032452705198550524,0.0002612328770318472,462.98550778769186,1.0,0.0,1.1356655934355082,4.069923235299767,89.43714521476083,True,True,-1.7821767274162684e-05
5.147620528796309,0.0035629757341342693,0.003571503515278098,0.00026436318354179243,547.5470863269095,1.0,0.0,1.343088231203359,4.037731705648148,90.16350830171793,True,True,0.0010382173464837186
5.215087967625731,0.00416019197765882,0.004153238759899754,0.0002676416347710239,722.4165781489165,1.0,0.0,1.7720287959676926,4.004690807652426,90.88622955774082,True,True,-0.0007264737997354255
5.283439670412982,0.004200349116744194,0.0042112451750471215,0.0002710776601323403,724.0271484199623,1.0,0.0,1.7759793931622583,3.9707781308651406,91.6049726943968,True,True,0.0011251376321939253
5.352687226789459,0.0038014076570896944,0.0037926255094803767,0.00027468148043882976,571.929396565292,1.0,0.0,1.4028960448798231,3.9359706735427684,92.31939598079829,True,True,-0.0010044833522869431
5.422842378286393,0.003830915350470663,0.003836139815906619,0.00027846419153639836,569.339607837099,1.0,0.0,1.3965435042610261,3.90024482704448,93.02915247506634,True,True,0.0005918717973653302
5.493917020325749,0.003034786356552581,0.00303670790454814,0.0002824378586496862,346.80190487334903,1.0,0.0,0.8506767155290333,3.8635763598192363,93.733890273569,True,True,0.00027489698026822836
5.565923204237177,0.003145146892210285,0.0031552483774925353,0.0002866156230623273,363.5705019331669,1.0,0.0,0.8918087129908168,3.825940400970423,94.4332527780898,True,True,0.0013926183638998566
5.638873139301432,0.003138524500102955,0.0031296486788095997,0.0002910118230368599,346.9693911368492,1.0,0.0,0.8510875456387488,3.787311423386806,95.1268789810309,True,True,-0.0012299349990506797
5.712779194820574,0.0033566184620520936,0.0033584888985074787,0.0002956421312209458,387.14748306769764,1.0,0.0,0.9496411198831108,3.7476632264284118,95.81440376870029,True,True,0.0002419381280792495
5.787653902215267,0.0038711059451369107,0.0038710460154063775,0.0003005237111978572,497.76050660145904,1.0,0.0,1.2209658218674502,3.706968918155596,96.49545824267338,True,True,-6.723492746120579e-06
5.8635099571496205,0.0042878310615573935,0.004282567179130312,0.00030567539633664107,588.8553909938861,1.0,0.0,1.4444141248643294,3.66520089708919,97.1696700591594,True,True,-0.0005334817157217483
5.9403602216838225,0.004476112377991492,0.004478606385583117,0.0003111178947013739,621.6659231685527,1.0,0.0,1.524895677461484,3.622330833489439,97.83666378623708,True,True,0.00024191351877615876
6.018217726455042,0.00473880898489809,0.004762295830155028,0.00031687402451535126,677.6114176349297,1.0,0.0,1.662125400866396,3.578329650140941,98.49606127875838,True,True,0.002147166728149078
6.097095672886866,0.004177075647669825,0.0041781544097220565,0.0003229689855777543,502.0749893487774,1.0,0.0,1.2315488954362435,3.533167502630636,99.14748207064794,True,True,0.00011214542411303265
6.177007435427724,0.003948578138584721,0.003952476536148982,0.0003294306731393834,431.84887071412066,1.0,0.0,1.059289968567517,3.4868137591054165,99.7905437842561,True,True,0.0004285637190250701
6.257966563818654,0.004431070208867434,0.004429948595365836,0.000336290042114474,520.5837565863847,1.0,0.0,1.2769493880709837,3.439236979495641,100.42486255634623,True,True,-0.0001099445939424067
6.339986785390758,0.004119511873776822,0.004121664286092363,0.0003435815312073194,431.7246671475871,1.0,0.0,1.05898530744051,3.39040489419048,101.05005348022404,True,True,0.00022685616580479952
6.42308200739282,0.004146429567253746,0.004165807643569146,0.000351343558656374,421.750579576585,1.0,0.0,1.0345196861927652,3.3402843821505965,101.66573106343814,True,True,0.002024919801106091
6.507266319349372,0.004315594928243522,0.004321073658254797,0.0003596191039636542,433.13081686156653,1.0,0.0,1.0624344777315735,3.28884144844335,102.27150970040225,True,True,0.0005509954462338416
6.592553995449713,0.004588366218229102,0.004565305637201933,0.00036845639334048076,460.5627156320288,1.0,0.0,1.1297226823824624,3.236041201185256,102.8670041592114,True,True,-0.002188215709608757
6.678959496968232,0.004666650993853865,0.004670170151147555,0.0003779097108698401,458.1530252730862,1.0,0.0,1.1238119089668455,3.181847827876081,103.45183008184523,True,True,0.0003273813736468153
6.766497474716418,0.005257685529278935,0.005265287337640336,0.00038804036283889703,552.346496627436,1.0,0.0,1.3548607922347642,3.126224571108523,104.02560449687108,True,True,0.0006274698300361638
6.855182771527064,0.0055619391257381206,0.005558171145010055,0.0003989178297066382,582.3957404981005,1.0,0.0,1.4285691305230372,3.069133703636982,104.58794634368273,True,True,-0.00029431602041748187
6.945030424770968,0.005745843853890655,0.005747815167030467,0.0004106211492491215,587.8198051307555,1.0,0.0,1.4418739174742603,3.0105365027885442,105.13847700723241,True,True,0.00014897439110731717
7.036055668906685,0.005908484234195008,0.0059327837055870615,0.00042324058626349036,589.4726649957178,1.0,0.0,1.445928247544258,2.9503932241987765,105.67682086213807,True,True,0.0017824343146223879
7.128273938063634,0.0063574452071870164,0.00634000352540636,0.00043687965977160523,631.7956084533685,1.0,0.0,1.5497429671902638,2.8886630748545734,106.20260582497436,True,True,-0.001193126442364747
7.221700868659101,0.005784196390475707,0.005784564406209466,0.0004516576192831192,492.0892691177131,1.0,0.0,1.2070547402667842,2.8253041854257273,106.71546391348497,True,True,2.76308249929543e-05
7.316352302049545,0.007695661620850549,0.007645694692300097,0.0004677124892402056,801.672939847994,1.0,0.0,1.966438170654527,2.760273581866462,107.2150318113864,True,True,-0.0028290116777011202
7.412244287216609,0.005127693032269504,0.005142489039039536,0.0004852048379538469,336.99057839748104,1.0,0.0,0.8266103339317918,2.6935271562677103,107.70095143736812,True,True,0.0012513563042054658
7.5093930834884,0.005951070559884738,0.005957376784609777,0.0005043224780146719,418.6149567532216,1.0,0.0,1.0268282598270064,2.625019636940292,108.17287051683633,True,True,0.0004599690919413201
7.607815163296368,0.006378859154299155,0.006374821736797837,0.000525286375354225,441.8400427351247,1.0,0.0,1.0837974966744408,2.5547045577087837,108.63044315489154,True,True,-0.0002749681782864037
7.707527214968381,0.007573920535055232,0.0075927721908461655,0.0005483581377770362,575.1662681668304,1.0,0.0,1.410835825904997,2.4825342263951686,109.0733304089816,True,True,0.0010796255253522889
7.808546145558353,0.007555019638107608,0.007545844182543604,0.0005738496043230559,518.7292618868255,1.0,0.0,1.2724004642130426,2.4084596924709736,109.50120085962774,True,True,-0.0005277645382560336
7.910889083712993,0.006271207007980707,0.006263720917818625,0.0006021352229468497,324.63697867971916,1.0,0.0,0.796307963948487,2.3324307138558886,109.9137311775836,True,True,-0.0005187374118461721
8.014573382576133,0.0070567927905345745,0.007087663862663229,0.000633668228479703,375.3216482483648,1.0,0.0,0.9206333140385553,2.2543957228403673,110.31060668575563,True,True,0.001895747273045022
8.119616622731074,0.010223221360945127,0.01019764799463833,0.0006690020134653239,697.0540238996823,1.0,0.0,1.709816524240531,2.174301791109132,110.69152191419052,True,True,-0.0010877477822674438
